Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Jurdab,29.33376,48.08153,دجاج نايف,29.334958,48.080641,Afghan Restaurant
Jurdab,29.33376,48.08153,Starbucks Salmiyah,29.328890437100572,48.08043155983626,Coffee Shop
Jurdab,29.33376,48.08153,Kahve Dunyasi - Boulevard,29.330343,48.077733,Café
Jurdab,29.33376,48.08153,Canary Restaurant,29.33605637403821,48.08631655254561,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,Caribou Coffe,29.32886074559373,48.08045988950314,Coffee Shop
Jurdab,29.33376,48.08153,HealthyLuicious,29.332200086371902,48.08300148286428,Sushi Restaurant
Jurdab,29.33376,48.08153,diet care-السالمية,29.330875396728516,48.07989501953125,Arepa Restaurant
Jurdab,29.33376,48.08153,Karak Gholam - Souk Al Salmiya,29.328738924584567,48.08046196286178,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,TOOT&MISH,29.336151144328404,48.08364049277284,Snack Place
Jurdab,29.33376,48.08153,مطعم مشويات جمعية السالمية التعاونية,29.331306567198347,48.07972065583901,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,مطعم جزر كناري,29.336261432620528,48.084973011480976,Falafel Restaurant
Jurdab,29.33376,48.08153,مقهى بحر الفنون,29.330048785528955,48.07985869229048,Café
Jurdab,29.33376,48.08153,Bazza Cafe (كافيه بزه),29.331170142317703,48.07956686828112,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,كرك غلام,29.328873079077642,48.080457405236025,Café
Jurdab,29.33376,48.08153,مشويات جمعية السالمية,29.337959494443925,48.0799677570479,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,Kuwait Fish Market,29.329496115089476,48.078998739184314,Seafood Restaurant
Jurdab,29.33376,48.08153,Cafe Bazza,29.330995486945582,48.07981473578357,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,حلويات ومعجنات قيصر السالميه,29.338147433471168,48.080026183830256,Bakery
Jurdab,29.33376,48.08153,Starbucks,29.338200799987863,48.07974940360801,Coffee Shop
Jurdab,29.33376,48.08153,Man'ousha Street (شارع منقوشه),29.334617037747808,48.07879040261754,Middle Eastern Restaurant
Jurdab,29.33376,48.08153,Arabiata,29.331696,48.077495,Falafel Restaurant
Jurdab,29.33376,48.08153,قهوة ريست هاوس,29.329207551376694,48.07934273853273,Café
Jurdab,29.33376,48.08153,Black Paprika,29.33659196768685,48.08269047676005,Burger Joint
Jurdab,29.33376,48.08153,Bavria Pasta Burger,29.333043,48.087786,Burger Joint
Jurdab,29.33376,48.08153,Stick House,29.329209993275047,48.07947635650635,Ice Cream Shop
Jurdab,29.33376,48.08153,فورنو وصاج,29.334594,48.083624,Pizza Place
Jurdab,29.33376,48.08153,مطعم ستيك جاد,29.334447,48.086856,Fast Food Restaurant
Jurdab,29.33376,48.08153,Super Smoothie Cafe,29.331785,48.086372,Juice Bar
Jurdab,29.33376,48.08153,علبال للحلويات,29.332545,48.082742,Dessert Shop
Jurdab,29.33376,48.08153,5th Av. Patisserie,29.33274689867435,48.07649875349778,Pastry Shop
Jurdab,29.33376,48.08153,ماكدونالز,29.328609,48.080795,Fast Food Restaurant
Jurdab,29.33376,48.08153,بيتزاهت,29.330065,48.080812,American Restaurant
Jurdab,29.33376,48.08153,Mango World Restaurant,29.334574334156876,48.080229394855905,Fast Food Restaurant
Jurdab,29.33376,48.08153,حلويات سعد الدين السالميه,29.332511,48.077409,Dessert Shop
Jurdab,29.33376,48.08153,كاساديا جريلو,29.328446,48.080387,Mexican Restaurant
Jurdab,29.33376,48.08153,chili's (تشيليز),29.33138122195326,48.07626566951608,American Restaurant
Jurdab,29.33376,48.08153,Dampa Feast,29.328286373091245,48.08038934539244,Filipino Restaurant
Jurdab,29.33376,48.08153,Izmir,29.331394570520054,48.075664417934455,Turkish Restaurant
Jurdab,29.33376,48.08153,Havana Cafe,29.329992786845423,48.08058047865486,Café
Jurdab,29.33376,48.08153,Classic Burger Joint,29.331397923536706,48.08055824598688,Burger Joint
Jurdab,29.33376,48.08153,مطعم (عيش ودقوس ),29.334437,48.085417,Restaurant
Jurdab,29.33376,48.08153,قهوتنا,29.33092508036304,48.08572883923898,Café
Jurdab,29.33376,48.08153,Krn,29.337895239883558,48.08104338726356,Brazilian Restaurant
Jurdab,29.33376,48.08153,Asha's,29.3305573,48.076204,Indian Restaurant
Karbabad,26.2312298,50.5242101,GBcafe,26.235484,50.522365,Coffee Shop
Karbabad,26.2312298,50.5242101,i Eat,26.230833053588867,50.52507400512695,Burger Joint
Karbabad,26.2312298,50.5242101,Bahindo,26.23257851919698,50.52771317728877,Asian Restaurant
Karbabad,26.2312298,50.5242101,Le palm,26.235388,50.522332,Café
Karbabad,26.2312298,50.5242101,سندويشات الدقاق,26.23086,50.530238,Cafeteria
Karbabad,26.2312298,50.5242101,Subway,26.233744207844182,50.52665168726275,Sandwich Place
Karbabad,26.2312298,50.5242101,Darseen Cafe',26.23547287115516,50.52236041951954,Café
Karbabad,26.2312298,50.5242101,organic food & cafe,26.236719,50.528599,Café
Karbabad,26.2312298,50.5242101,Crust & Crema,26.235659,50.528443,Coffee Shop
Karbabad,26.2312298,50.5242101,خباز حميد علي,26.231470850065563,50.53010751098772,Bakery
Karbabad,26.2312298,50.5242101,Om Al Baneen,26.230715,50.528386,Middle Eastern Restaurant
Karbabad,26.2312298,50.5242101,Al Daqqaq Sandwiches,26.231048931844683,50.530206233759166,Sandwich Place
Karrana,26.22525,50.50704,alameer restaurant (مطعم الامير),26.221057410146475,50.50495330266606,Breakfast Spot
Karrana,26.22525,50.50704,Shahnameh (شاهنامه),26.2212,50.504534,Persian Restaurant
Karrana,26.22525,50.50704,Alabraaj,26.220829,50.50645,Restaurant
Karrana,26.22525,50.50704,YaSalam!,26.220997040660723,50.50496279573473,American Restaurant
Karrana,26.22525,50.50704,معجنات جاسم,26.225555972325594,50.509756218509615,Middle Eastern Restaurant
Karrana,26.22525,50.50704,Boxit Restaurant,26.220975074378316,50.50493050762386,Italian Restaurant
Karrana,26.22525,50.50704,Costa - Halwachi Branch,26.226253606874096,50.50637565499353,Coffee Shop
Karrana,26.22525,50.50704,Uptown Village,26.221065509648152,50.50496810723243,Diner
Karrana,26.22525,50.50704,زيت زيتون,26.22098206828474,50.50389289855957,Middle Eastern Restaurant
Karrana,26.22525,50.50704,Sweet Melting,26.229635524879416,50.5077905171766,Ice Cream Shop
Karrana,26.22525,50.50704,Turkey Hill Ice Creamery @ Uptown Village,26.221328560663938,50.50397872924805,Ice Cream Shop
Karrana,26.22525,50.50704,Atayeb Restaurant,26.222799,50.508332,Tibetan Restaurant
Karrana,26.22525,50.50704,الزهور للبروستروالمشويات,26.230355981797384,50.509650099367846,Fried Chicken Joint
Karrana,26.22525,50.50704,دنيا الكبده,26.23009717416036,50.509129612870154,Restaurant
Karrana,26.22525,50.50704,Burger Wisconsin,26.220614725471165,50.50497093086914,Burger Joint
Karrana,26.22525,50.50704,خباز كرانة,26.23033642004118,50.50887189786979,Bakery
Karrana,26.22525,50.50704,شاورما ومعجنات الزهور,26.229564,50.509668,Turkish Restaurant
Karrana,26.22525,50.50704,Salmaniya Samboosa,26.221501637699514,50.50950860746094,Falafel Restaurant
Karrana,26.22525,50.50704,Hanoon Cafeteria,26.230010939180946,50.509832018007636,Cafeteria
Karrana,26.22525,50.50704,Country House Restaurant,26.22080939979123,50.50534990007387,Restaurant
Karrana,26.22525,50.50704,Alkalaa,26.22886,50.50877,Falafel Restaurant
Karrana,26.22525,50.50704,Veg shop,26.220448526254017,50.50746711726344,Salad Place
Karrana,26.22525,50.50704,Mini Delights,26.22069443635181,50.50491029601108,Cupcake Shop
Karrana,26.22525,50.50704,Box it - Budayaa,26.221037,50.505113,Asian Restaurant
Karrana,26.22525,50.50704,Bab Alharah restaurant,26.220444643757965,50.50644639733688,Asian Restaurant
Karrana,26.22525,50.50704,Sugar Pie Bakery,26.220941315476853,50.505344847135916,Bakery
Karrana,26.22525,50.50704,lebanon land,26.222352,50.502564,Middle Eastern Restaurant
Karrana,26.22525,50.50704,C+ Coffee House,26.223864,50.512253,Coffee Shop
Karzakan,26.1138329,50.4809962,AlFaran Shawarma & Pastries,26.11484818128329,50.48206022663806,Shawarma Place
Karzakan,26.1138329,50.4809962,معجنات وشاورما الفران,26.114830291362598,50.48214104335371,Turkish Restaurant
Karzakan,26.1138329,50.4809962,Anwar Alhassan,26.11545608309886,50.48130065202713,Restaurant
Karzakan,26.1138329,50.4809962,الخضّار,26.118211570027693,50.48004489386741,Vegetarian / Vegan Restaurant
Khamis,26.2081698,50.5483201,Al Hantour Restaurant,26.20914002660755,50.549313628204295,Turkish Restaurant
Khamis,26.2081698,50.5483201,Al Fanoos Restaurant,26.206,50.550092,Turkish Restaurant
Khamis,26.2081698,50.5483201,سندويشات ابو الفلافل - طشان,26.210947,50.544216,Sandwich Place
Khamis,26.2081698,50.5483201,Al Ansar Gate Cafeteria,26.205431,50.550901,Cafeteria
Khamis,26.2081698,50.5483201,Abdull Razaaq Grills & Restaurant,26.20956290753812,50.54588768640385,Mediterranean Restaurant
Khamis,26.2081698,50.5483201,مطعم التبريز,26.20829200744629,50.54356002807617,Fish & Chips Shop
Khamis,26.2081698,50.5483201,مشويات اهل العراق,26.209550066644784,50.54581689915612,Middle Eastern Restaurant
Khamis,26.2081698,50.5483201,Ahal Aliraq Grills,26.209730670602696,50.545720830877286,BBQ Joint
Khamis,26.2081698,50.5483201,Alameer Pasta (باستا الأمير),26.204947,50.551542,Italian Restaurant
Khamis,26.2081698,50.5483201,Leyali Zezenya Cafe (مقهى ليالي زيزينيا),26.208490383474995,50.55350592526435,Café
Khamis,26.2081698,50.5483201,Dulabi Restaurant- مطعم دولابي,26.209516374912706,50.54737423720621,Indian Restaurant
Khamis,26.2081698,50.5483201,Adam Subs,26.208035,50.55269,Sandwich Place
Khamis,26.2081698,50.5483201,سندويشات وفلافل الإتحاد,26.204973,50.5515,Asian Restaurant
Khamis,26.2081698,50.5483201,Al Khabaz Restaurant,26.210594,50.548772,Diner
Khamis,26.2081698,50.5483201,Magic Ice-cream,26.210016,50.54469,Ice Cream Shop
Khamis,26.2081698,50.5483201,Friday Sandwiches,26.206116928511623,50.55034238873709,Restaurant
Khamis,26.2081698,50.5483201,مضيف الأمام الرضا,26.210508346557617,50.544281005859375,Tea Room
Khamis,26.2081698,50.5483201,الخضار,26.204937126476363,50.552188073918686,Vegetarian / Vegan Restaurant
Khamis,26.2081698,50.5483201,Al Sultan Grill,26.205592199999998,50.553122,Middle Eastern Restaurant
Khamis,26.2081698,50.5483201,Al Zawra Restaurant,26.205912412283418,50.55043846414979,Middle Eastern Restaurant
Ma'ameer,26.1331901,50.6151344,خباز الحاج حسن علي آل أحمد,26.135994,50.61399,Bakery
Ma'ameer,26.1331901,50.6151344,Crespo,26.136784370575786,50.61265056932214,Creperie
Ma'ameer,26.1331901,50.6151344,مضيف الزهراء,26.136297,50.61173,Diner
Mahazza,29.33376,48.08153,Mugz Cafe,29.334031948854925,48.08145379379173,Café
Mahazza,29.33376,48.08153,Starbucks,29.33483254924775,48.08069107108797,Coffee Shop
Mahazza,29.33376,48.08153,Baskin Robins,29.336259827070872,48.08381977519194,Ice Cream Shop
Mahazza,29.33376,48.08153,مطعم مراعي الشام - السالمية,29.334733,48.080617,Arepa Restaurant
Mahazza,29.33376,48.08153,دجاج نايف,29.334958,48.080641,Afghan Restaurant
Mahazza,29.33376,48.08153,Starbucks Salmiyah,29.328890437100572,48.08043155983626,Coffee Shop
Mahazza,29.33376,48.08153,Kahve Dunyasi - Boulevard,29.330343,48.077733,Café
Mahazza,29.33376,48.08153,Canary Restaurant,29.33605637403821,48.08631655254561,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,Caribou Coffe,29.32886074559373,48.08045988950314,Coffee Shop
Mahazza,29.33376,48.08153,HealthyLuicious,29.332200086371902,48.08300148286428,Sushi Restaurant
Mahazza,29.33376,48.08153,diet care-السالمية,29.330875396728516,48.07989501953125,Arepa Restaurant
Mahazza,29.33376,48.08153,Karak Gholam - Souk Al Salmiya,29.328738924584567,48.08046196286178,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,TOOT&MISH,29.336151144328404,48.08364049277284,Snack Place
Mahazza,29.33376,48.08153,مطعم جزر كناري,29.336261432620528,48.084973011480976,Falafel Restaurant
Mahazza,29.33376,48.08153,مطعم مشويات جمعية السالمية التعاونية,29.331306567198347,48.07972065583901,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,كرك غلام,29.328873079077642,48.080457405236025,Café
Mahazza,29.33376,48.08153,Bazza Cafe (كافيه بزه),29.331170142317703,48.07956686828112,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,مقهى بحر الفنون,29.330048785528955,48.07985869229048,Café
Mahazza,29.33376,48.08153,Kuwait Fish Market,29.329496115089476,48.078998739184314,Seafood Restaurant
Mahazza,29.33376,48.08153,Starbucks,29.338200799987863,48.07974940360801,Coffee Shop
Mahazza,29.33376,48.08153,مشويات جمعية السالمية,29.337959494443925,48.0799677570479,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,حلويات ومعجنات قيصر السالميه,29.338147433471168,48.080026183830256,Bakery
Mahazza,29.33376,48.08153,Cafe Bazza,29.330995486945582,48.07981473578357,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,Man'ousha Street (شارع منقوشه),29.334617037747808,48.07879040261754,Middle Eastern Restaurant
Mahazza,29.33376,48.08153,Arabiata,29.331696,48.077495,Falafel Restaurant
Mahazza,29.33376,48.08153,قهوة ريست هاوس,29.329207551376694,48.07934273853273,Café
Mahazza,29.33376,48.08153,Bavria Pasta Burger,29.333043,48.087786,Burger Joint
Mahazza,29.33376,48.08153,Black Paprika,29.33659196768685,48.08269047676005,Burger Joint
Mahazza,29.33376,48.08153,Stick House,29.329209993275047,48.07947635650635,Ice Cream Shop
Mahazza,29.33376,48.08153,فورنو وصاج,29.334594,48.083624,Pizza Place
Mahazza,29.33376,48.08153,مطعم ستيك جاد,29.334447,48.086856,Fast Food Restaurant
Mahazza,29.33376,48.08153,Super Smoothie Cafe,29.331785,48.086372,Juice Bar
Mahazza,29.33376,48.08153,علبال للحلويات,29.332545,48.082742,Dessert Shop
Mahazza,29.33376,48.08153,5th Av. Patisserie,29.33274689867435,48.07649875349778,Pastry Shop
Mahazza,29.33376,48.08153,بيتزاهت,29.330065,48.080812,American Restaurant
Mahazza,29.33376,48.08153,ماكدونالز,29.328609,48.080795,Fast Food Restaurant
Mahazza,29.33376,48.08153,Mango World Restaurant,29.334574334156876,48.080229394855905,Fast Food Restaurant
Mahazza,29.33376,48.08153,حلويات سعد الدين السالميه,29.332511,48.077409,Dessert Shop
Mahazza,29.33376,48.08153,كاساديا جريلو,29.328446,48.080387,Mexican Restaurant
Mahazza,29.33376,48.08153,Izmir,29.331394570520054,48.075664417934455,Turkish Restaurant
Mahazza,29.33376,48.08153,chili's (تشيليز),29.33138122195326,48.07626566951608,American Restaurant
Mahazza,29.33376,48.08153,Dampa Feast,29.328286373091245,48.08038934539244,Filipino Restaurant
Mahazza,29.33376,48.08153,Havana Cafe,29.329992786845423,48.08058047865486,Café
Mahazza,29.33376,48.08153,Classic Burger Joint,29.331397923536706,48.08055824598688,Burger Joint
Mahazza,29.33376,48.08153,مطعم (عيش ودقوس ),29.334437,48.085417,Restaurant
Mahazza,29.33376,48.08153,قهوتنا,29.33092508036304,48.08572883923898,Café
Mahazza,29.33376,48.08153,Krn,29.337895239883558,48.08104338726356,Brazilian Restaurant
Mahazza,29.33376,48.08153,Asha's,29.3305573,48.076204,Indian Restaurant
Malkiya,26.103651,50.4965759,Caribou Coffee,26.103126,50.49731,Coffee Shop
Malkiya,26.103651,50.4965759,Munch Bus,26.103698935666365,50.49745771246849,Food Truck
Malkiya,26.103651,50.4965759,Baskin-Robbins,26.10285939760826,50.491708466438794,Ice Cream Shop
Malkiya,26.103651,50.4965759,Box It Truck,26.103133,50.497532,Food Truck
Manama,26.2235041,50.5822436,Tabatha Restaurant |طباخ بلس,26.22481568814615,50.583376984560196,Indian Restaurant
Manama,26.2235041,50.5822436,Tabakh Restaurant,26.224513421038203,50.583603447824736,Pakistani Restaurant
Manama,26.2235041,50.5822436,Hot Pot Restaurant,26.225882997600646,50.58307707243727,Asian Restaurant
Manama,26.2235041,50.5822436,Bahay Kubo Restaurant,26.228442788515004,50.58264700388263,Asian Restaurant
Manama,26.2235041,50.5822436,AJ Yummy Restaurant,26.226519,50.588559,Filipino Restaurant
Manama,26.2235041,50.5822436,Costa Rica Cafe,26.22743,50.579178,Filipino Restaurant
Manama,26.2235041,50.5822436,Vrindavan Restaurant,26.227127789270583,50.57909309915974,Vegetarian / Vegan Restaurant
Manama,26.2235041,50.5822436,Bubblicious,26.225647,50.587947,Bubble Tea Shop
Manama,26.2235041,50.5822436,بيت البرياني,26.225559,50.588273,Asian Restaurant
Manama,26.2235041,50.5822436,Fish Express,26.224939346313477,50.587890625,Seafood Restaurant
Manama,26.2235041,50.5822436,Anjappar Restaurant,26.228037,50.583043,South Indian Restaurant
Manama,26.2235041,50.5822436,Filipino Food Center,26.226727,50.585831,Snack Place
Manama,26.2235041,50.5822436,South Park Restaurant,26.227897226964977,50.585778983337434,Indian Restaurant
Manama,26.2235041,50.5822436,Jahan Grills,26.224671014636236,50.58775933744561,BBQ Joint
Manama,26.2235041,50.5822436,Casa Ilongga Savor,26.223618,50.587001,Filipino Restaurant
Manama,26.2235041,50.5822436,Kuzina Restaurant,26.22567,50.588043,Filipino Restaurant
Manama,26.2235041,50.5822436,تكة الفاتح,26.224826,50.587626,Afghan Restaurant
Manama,26.2235041,50.5822436,The M Restaurant,26.219568,50.585129,Restaurant
Manama,26.2235041,50.5822436,Sangeetha Restaurant,26.228042304324546,50.58306716468166,Indian Restaurant
Manama,26.2235041,50.5822436,المطعم اللبناني - المنامة,26.22876430235137,50.58325941659897,Restaurant
Manama,26.2235041,50.5822436,Aryas Restaurant,26.226964921796558,50.578938950715646,Indian Restaurant
Manama,26.2235041,50.5822436,مطعم الياقوت,26.227555589058323,50.58077928186275,Middle Eastern Restaurant
Manama,26.2235041,50.5822436,Jani Biryani,26.225295,50.587923,Indian Restaurant
Manama,26.2235041,50.5822436,Alwasmiya Village (قرية الوسمية),26.227323,50.583565,Mediterranean Restaurant
Manama,26.2235041,50.5822436,Chicking,26.227865655622683,50.58155446632395,Fast Food Restaurant
Manama,26.2235041,50.5822436,In Broasted chcken,26.2233614,50.5865254,Fast Food Restaurant
Manama,26.2235041,50.5822436,Thai Beach Restaurant,26.225034863270825,50.58484804722611,Thai Restaurant
Manama,26.2235041,50.5822436,Paris Restaurant,26.227778,50.581465,Asian Restaurant
Manama,26.2235041,50.5822436,En Brosted,26.22620510403067,50.58488500455572,Asian Restaurant
Manama,26.2235041,50.5822436,La Meza Restaurant,26.226246727843645,50.58598780197717,Asian Restaurant
Manama,26.2235041,50.5822436,mawardi cafe,26.22506332397461,50.585811614990234,Café
Manama,26.2235041,50.5822436,Bayanihan Restaurant,26.225733,50.587914,Filipino Restaurant
Manama,26.2235041,50.5822436,Top Thai,26.22662,50.58585,Thai Restaurant
Manama,26.2235041,50.5822436,Race Burger,26.22498321533203,50.585365295410156,Burger Joint
Manama,26.2235041,50.5822436,TOPS Russian &European Delivery,26.22435188293457,50.58662033081055,Russian Restaurant
Manama,26.2235041,50.5822436,Al Yaqoot Restaurent,26.227766,50.58309,Breakfast Spot
Manama,26.2235041,50.5822436,مطعم مكسيم,26.228144,50.582566,BBQ Joint
